                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                   1.04,                0.61331,                 1.2571,                0.87417,                0.76098,                 0.8239,                 0.4775,                 1.4679,                0.75844,                 1.6798,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.0326,                0.60399,                 1.2416,                0.86725,                0.76709,                0.82916,                0.48292,                 1.4728,                0.76688,                 1.6822,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.0463,                0.60892,                 1.2548,                0.85712,                0.76044,                  0.815,                 0.4755,                 1.4785,                0.78777,                  1.684,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.0166,                0.59762,                 1.2339,                0.86732,                0.76753,                0.82198,                 0.4772,                 1.4837,                 0.7703,                 1.6974,               0.000317,               0.000317,               0.000317
                     87,                  1.023,                0.59326,                 1.2352,                0.86587,                0.76044,                 0.8219,                0.47335,                 1.4897,                0.79038,                 1.6929,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.0012,                0.58669,                  1.232,                0.87606,                0.74637,                 0.8188,                  0.475,                 1.4795,                0.76807,                 1.7097,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.0214,                0.60109,                 1.2431,                0.87561,                0.75571,                0.81581,                  0.473,                 1.4885,                0.77561,                  1.709,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.0137,                0.59353,                  1.238,                 0.8537,                0.76335,                0.81341,                0.47652,                 1.4865,                0.76585,                  1.714,              0.0002378,              0.0002378,              0.0002378
                     91,                0.97398,                0.54581,                 1.2209,                0.87205,                0.74118,                0.81307,                  0.469,                 1.4994,                0.76457,                 1.7114,               0.000218,               0.000218,               0.000218
                     92,                0.95516,                0.53602,                 1.2066,                0.88347,                0.74678,                0.81819,                0.48121,                 1.4846,                 0.7726,                 1.7132,              0.0001982,              0.0001982,              0.0001982
                     93,                0.92791,                0.52416,                 1.2012,                0.88757,                0.74941,                0.82223,                0.47996,                 1.4896,                0.78916,                 1.7158,              0.0001784,              0.0001784,              0.0001784
                     94,                0.92928,                0.52352,                 1.1982,                0.86227,                0.76675,                 0.8185,                0.48068,                 1.4835,                0.77133,                 1.7206,              0.0001586,              0.0001586,              0.0001586
                     95,                0.91638,                  0.514,                 1.1923,                0.87317,                0.75414,                0.81689,                0.48121,                  1.483,                0.77811,                   1.71,              0.0001388,              0.0001388,              0.0001388
                     96,                0.92907,                0.51835,                 1.1885,                   0.86,                 0.7699,                0.82419,                 0.4841,                 1.4804,                0.77916,                 1.7197,               0.000119,               0.000119,               0.000119
                     97,                0.90816,                0.51155,                  1.182,                0.88293,                 0.7502,                0.82477,                0.47934,                 1.4831,                0.76854,                 1.7141,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.90309,                0.50713,                 1.1757,                0.87798,                 0.7565,                0.82332,                0.48323,                 1.4815,                0.76701,                 1.7287,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.89322,                0.49903,                 1.1695,                0.85929,                0.76753,                0.82338,                0.48372,                 1.4834,                0.77222,                  1.723,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.88998,                0.49479,                 1.1663,                0.87943,                0.75873,                0.82747,                0.48303,                 1.4852,                0.77659,                 1.7245,               3.98e-05,               3.98e-05,               3.98e-05
